"FMID","MarketName","street","city","County","State","zip","Credit","WIC","WICcash","SFMNP","SNAP","Organic","Bakedgoods","Cheese","Crafts","Flowers","Eggs","Seafood","Herbs","Vegetables","Honey","Jams","Maple","Meat","Nursery","Nuts","Plants","Poultry","Prepared","Soap","Trees","Wine","Coffee","Beans","Fruits","Grains","Juices","Mushrooms","PetFood","Tofu","WildHarvested","lon","lat"
1010195,"Evart Farmers' Market","200 South Main Street","Evart","Osceola","Michigan","49631","Y","Y","N","Y","Y","N","Y","N","Y","Y","Y","N","N","Y","Y","Y","Y","Y","N","N","Y","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N",-85.259592,43.899648
1007798,"Exeter Farmers’ Market","Swasey Parkway, off Water Street","Exeter","Rockingham","New Hampshire","","Y","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","N","Y","Y","Y","Y","N","Y","Y","Y","Y","N","Y","Y","N","N","N",-70.950053,42.983633
1019081,"Fair Haven Market (hosted by The Vermont Farmers Market","On The Green","Fair Haven","Rutland","Vermont","5777","Y","Y","N","N","N",NA,"Y","N","Y","N","Y","N","N","Y","Y","Y","Y","N","N","N","Y","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N",-73.266531,43.59449
1018622,"Fairfax Community Farmers' Market","124 Bolinas Avenue","Fairfax ","Marin","California","94930","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N",-122.58998,37.985729
1019186,"Fairfax Community Farmers' Market","10500 Page Avenue","Fairfax","Fairfax","Virginia","22030","Y","N","N","N","N",NA,"Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","N","N","Y","Y","Y","Y","N","N","Y","N","Y","N","Y","N","Y","N","N",-77.308647,38.846056
1019049,"Fairland Farmers Market","50 N. Pine St. ","Fairland","Ottawa","Oklahoma","74343","Y","N","N","Y","Y",NA,"Y","N","Y","Y","Y","N","Y","Y","Y","Y","N","Y","N","N","N","N","N","Y","Y","Y","Y","N","Y","N","N","N","N","N","Y",-94.854471,36.747475
1018562,"Fairwood Farmers' Market","319 W. Hastings Rd.","Spokane ","Spokane","Washington","99218","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N","Y","N","Y","Y","N","Y","Y","N","Y","Y","N","Y","N","N","Y","Y","N","Y",-117.41778,47.768387
1019457,"Fallbrook Farmers' Market","600 Fallbrook Blvd","Lincoln","Lancaster","Nebraska","68522","Y","N","N","Y","Y","Y","Y","N","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","N","Y","N","Y","Y","N","N","N","Y","N","Y","N","Y","Y","N","N","Y",-96.728376,40.877605
1010889,"Falls Park Farmers Market ","E Falls Park Drive and N 2nd Ave","Sioux Falls ","Minnehaha","South Dakota","57101","Y","N","N","N","N","Y","Y","Y","N","Y","Y","N","Y","Y","Y","Y","N","Y","N","N","Y","Y","Y","Y","Y","N","Y","N","Y","N","N","Y","Y","N","N",-96.723203,43.560777
1019841,"Farm to Fork Farmers Market at Normandy Farms","7802 Marsh Road","Indianapolis","Marion","Indiana","46278","Y","N","N","N","Y","Y","N","Y","N","N","Y","N","N","Y","Y","N","N","Y","N","N","N","Y","N","Y","N","N","Y","N","Y","N","N","N","N","N","N",-86.274997,39.894467
1019499,"Farm to Preschool Market: Mercy Cares for Kids","310 S. Manning Blvd","Albany ","Albany","New York","12206","Y","Y","Y","Y","Y","Y","N","N","N","Y","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",-73.798353,42.665745
1019523,"Farmers and Crafts Market of Las Cruces ","221 N. Main St","Las Cruces","Dona Ana","New Mexico","88001","Y","Y","N","Y","Y","Y","Y","N","Y","N","Y","N","Y","Y","Y","Y","N","Y","N","Y","N","N","Y","Y","Y","N","Y","N","Y","N","N","N","N","N","N",-106.789695,32.326444
1018937,"Farmers Branch Market","12700 Denton Drive","Farmers Branch","Dallas","Texas","75234","Y","N","N","N","N",NA,"Y","N","Y","N","Y","N","N","Y","Y","Y","N","N","N","N","N","Y","N","Y","N","Y","Y","N","Y","N","N","N","Y","N","N",-96.8952798,32.9178496
1012606,"Farmers Market at MAD","105 East Locust","El Dorado","Union","Arkansas","71730","Y","N","N","N","N","N","Y","N","Y","Y","Y","N","Y","Y","Y","Y","N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N",-92.66228,33.21024
1018131,"Farmers Market at St. John's","750 Aurora Avenue","Naperville","DuPage","Illinois","60540","Y","N","N","N","N","N","Y","N","Y","N","Y","Y","Y","Y","Y","Y","N","Y","N","N","N","N","Y","Y","N","N","Y","N","Y","N","Y","Y","N","N","N",-88.159755,41.767594
1020104,"Farmers Market at the Depot","101 E. Depot Street","Springfield","Washington","Kentucky","40069","Y","Y","N","Y","N",NA,"Y","N","Y","Y","Y","N","Y","Y","Y","Y","N","Y","N","N","Y","N","Y","N","N","N","Y","N","Y","N","N","N","Y","N","N",-85.217676,37.683658
1019459,"Farmers Market at the Fairgrounds","620 N Apple Street","Greenfield","Hancock","Indiana","46140","Y","Y","N","Y","Y","N","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","N","N","Y","Y","Y","Y","N","N","N","N","Y","N","N","Y","Y","N","N",-85.75609,39.792129
1019705,"Farmers Market North Scottsdale","8711 E Pinnacle Peak Road","Scottsdale","Maricopa","Arizona","85252","Y","N","N","N","N",NA,"Y","N","Y","N","Y","Y","N","Y","Y","Y","N","N","N","N","N","N","Y","Y","N","N","Y","Y","Y","N","Y","N","Y","N","N",-111.893119,33.697831
1005069,"Farmers Market of Bluffton","40 Calhoun Street","Bluffton","Beaufort","South Carolina","29910","Y","Y","N","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","N","Y","N","Y","Y","Y","Y","N","Y","N","Y","Y","Y","Y","N","Y","Y","N","N",-80.862568,32.234811
1005159,"Farmers Market of the Ozarks","2144 E Republic Rd","Springfield","Greene","Missouri","65804","Y","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","N","Y","N","Y","Y","Y","Y","Y","N","Y","Y","N","Y","Y","Y","Y","N","N","Y",-93.255076,37.136365
1019993,"Farmers Market on Green River","1099 Legion Park Road","Greensburg","Green","Kentucky","42743","Y","Y","N","N","N","N","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N","Y","N","N","Y","N","Y","Y","Y","N","N","N","Y","N","N","N","N","N","N",-85.482096,37.244082
1020079,"Farmers Market on the Square","105 Merchant Street","Columbia","Adair","Kentucky","42728","Y","N","Y","Y","N","N","Y","N","Y","Y","Y","N","Y","Y","Y","Y","N","Y","N","N","Y","Y","N","Y","Y","N","N","Y","Y","N","N","N","N","N","N",-85.307537,37.103437
1020080,"Farmers Market on the Square","105 Merchant Street","Columbia","Adair","Kentucky","42728","Y","N","Y","Y","N","N","Y","N","Y","Y","Y","N","Y","Y","Y","Y","N","Y","N","N","Y","Y","N","Y","Y","N","N","Y","Y","N","N","N","N","N","N",-85.307537,37.103437
1019862,"Farmers on the Square","2A N Hanover St","Carlisle","Cumberland","Pennsylvania","17013","Y","Y","N","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","N","N","N",-77.189168,40.202148
1018427,"Farmers' gateway Market","Eastern Gateway Community College, 4000 Sunset Boulevard","Steubenville","Jefferson","Ohio","43952","Y","N","N","N","N",NA,"Y","N","N","N","N","N","Y","Y","N","Y","N","Y","N","N","Y","N","N","N","Y","N","N","N","Y","N","N","N","N","N","N",-80.669759,40.377613
1019796,"Fayette County Farmers Market","100 E EAST ST.","WASHINGTON COURT HOUSE","Fayette","Ohio","43160","Y","Y","N","Y","Y","N","Y","N","Y","Y","Y","N","Y","Y","Y","Y","N","N","N","N","Y","N","Y","Y","N","N","N","N","Y","N","Y","N","Y","N","N",-83.427938,39.53886
1019801,"Fayette County Farmers Market","100 E EAST STREET","Washington Court House ","Fayette","Ohio","43160","Y","N","N","Y","Y","N","Y","N","Y","Y","Y","N","Y","Y","Y","Y","N","N","N","N","Y","N","Y","Y","N","N","N","N","Y","N","N","N","Y","N","N",-83.427938,39.53886
1019800,"Fayette County Farmers' Market","401 N Central Ave","Connersville","Fayette","Indiana","47331","Y","N","Y","Y","Y",NA,"Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","N","N","Y","Y","N","Y","N","N","Y","N","Y","N","N","N","N","N","N",-85.139738,39.641132
1012627,"Fearrington Farmers' Market","East Camden","Fearrington Village","Chatham","North Carolina","27312","Y","N","N","N","N","Y","Y","Y","N","Y","Y","N","Y","Y","Y","Y","N","Y","N","N","Y","Y","Y","Y","N","Y","N","Y","Y","N","Y","Y","Y","N","Y",-79.090143,35.800209
1002721,"Felton Farmers' Market","St. John's Church, Hwy. 9","Felton","Santa Cruz","California","95018","Y","Y","Y","Y","Y","Y","Y","N","N","Y","Y","Y","Y","Y","Y","Y","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","N","Y","N","N","N","N",-122.073815,37.048109
1018973,"Ferguson Farmers' Market","Plaza 501, 501 S. Florissant Rd.","Ferguson","St. Louis","Missouri","63135","Y","N","N","N","Y","Y","Y","N","Y","Y","Y","N","Y","Y","Y","N","N","N","N","N","Y","N","Y","Y","N","Y","Y","N","Y","Y","N","N","N","N","N",-90.3027133,38.7375795
1020193,"Ferry Plaza Farmers Market","1 Ferry Building","San Francisco","San Francisco","California","94111","Y","Y","N","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","N","Y","N","Y","N","Y","Y","N","N","Y","Y","Y","Y","Y","Y","Y","N","Y","N",-122.39352,37.795162
1012308,"Festival Farmers Market","942 Main Street"," Cobleskill","Schoharie","New York","12043","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","N","N","Y","Y","N","Y","N","N","N","N","Y","N","N","N","N","N","N",-74.4669868,42.6792512
1019771,"Fibonacci's Mount Healthy Farmers Market","1445 Compton Road","Cincinnati","Hamilton","Ohio","45231","Y","N","N","N","Y",NA,"Y","Y","N","N","Y","N","Y","Y","N","Y","Y","Y","N","N","N","Y","Y","Y","N","Y","Y","N","Y","N","Y","N","N","N","N",-84.54095,39.23161
1018193,"Fifth Street Farmers' Market","West Fifth Street","Sycamore","Wyandot","Ohio","44882","Y","N","N","N","N",NA,"Y","N","Y","N","Y","N","Y","Y","Y","Y","N","N","N","N","Y","N","N","Y","Y","N","N","N","Y","N","N","N","N","N","N",-83.1700053,40.9509375
1020008,"Fightingville Fresh","315 W Simcoe","Lafayette","Lafayette","Louisiana","70501","Y","N","N","Y","Y",NA,"Y","N","Y","Y","Y","N","Y","Y","Y","Y","N","N","N","N","Y","N","N","Y","N","N","Y","N","Y","N","Y","N","N","N","Y",-92.031394,30.211573
1019677,"Firefly Farmers' Market","15615 East 21st Street North","Wichita","Sedgwick","Kansas","67230","Y","N","N","N","N","N","Y","Y","N","Y","Y","N","Y","Y","Y","Y","N","Y","N","N","N","Y","Y","Y","Y","N","N","N","Y","Y","N","N","Y","N","N",-97.156597,37.723203
1004377,"Fish Creek Settlement Shops Farm Market","9116 Hwy 42","Fish Creek","Door","Wisconsin","54212","Y","N","Y","N","N","Y","Y","N","Y","Y","N","N","Y","Y","Y","Y","N","N","N","N","Y","N","N","Y","Y","N","N","N","Y","N","N","N","N","N","N",-87.24535,45.113436
1019914,"Fisherman's Memorial Park Farmers Market","1011 Point Judith Rd","Narragansett","Washington","Rhode Island","2882","Y","Y","Y","Y","N",NA,"Y","N","N","Y","Y","Y","Y","Y","Y","N","N","N","N","N","Y","N","Y","Y","N","N","Y","N","Y","Y","N","N","Y","Y","N",-71.488239,41.380339
1019897,"Fleming County Farmers’ Market","1384 Elizaville Rd","Flemingsburg","Fleming","Kentucky","41041","Y","Y","N","Y","N",NA,"Y","N","Y","Y","Y","N","Y","Y","Y","Y","N","Y","N","N","Y","N","N","Y","N","N","N","N","Y","N","N","N","N","N","N",-83.759523,38.421407
1020091,"Floyd County Farmers Market","361 N. Lake Drive","Prestonsburg","Floyd","Kentucky","41653","Y","Y","Y","Y","N",NA,"Y","N","Y","Y","Y","N","Y","Y","Y","N","Y","N","N","N","Y","N","Y","Y","Y","N","N","N","Y","N","N","N","N","N","Y",-82.775995,37.670674
1020065,"Floyd County Farmers Market (Floyds Knobs)","400 Block Lafollette Station","floyds knobs","Floyd","Indiana","47119","Y","Y","N","N","N",NA,"Y","Y","Y","Y","N","N","Y","Y","Y","Y","Y","Y","N","N","Y","N","N","N","N","N","Y","N","Y","N","N","N","Y","N","N",-85.896109,38.315002
1019123,"Food for Thought Summer Market","200 S. David St.","Casper","Natrona","Wyoming","82601","Y","N","N","N","Y","N","Y","Y","Y","N","Y","N","Y","Y","Y","Y","Y","Y","N","N","N","Y","Y","Y","N","Y","Y","N","Y","N","Y","Y","N","N","N",-106.3269901,42.8482536
1003332,"Forest Grove Farmers Market","Main St. between 21st Street and Pacific Ave.","Forest Grove","Washington","Oregon","97116","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","N","N","N",-123.112063,45.520623
1002803,"Forest Lakes Farmers Market","1650 Ashwood Blvd.","Charlottesville","Albemarle","Virginia","22911","Y","N","N","N","N","N","Y","N","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","N","Y","Y","N","Y","N","Y","N","N","N","N","N","N",-78.44106,38.1087
1018989,"Fort Ben Farmers Market","","Lawrence","Marion","Indiana","","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","N","N","Y","Y","Y","Y","N","N","Y","N","Y","N","N","Y","N","Y","N",-85.989646,39.865956
1018505,"Fort Sumner Farmers Market","213 E Sumner Avenue","Fort Sumner","De Baca","New Mexico","88119","Y","Y","Y","Y","Y","N","Y","N","Y","N","Y","N","Y","Y","Y","Y","N","N","N","Y","Y","N","N","Y","N","N","N","N","Y","N","N","N","Y","N","N",-104.244013,34.470848
1019101,"Fox Lake Farmers Market","17 E School St.","Fox Lake","Lake","Illinois","60020","Y","N","N","N","N",NA,"N","N","N","N","Y","Y","N","Y","N","N","N","Y","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N",-88.17851,42.398071
1002880,"Frankenmuth Farmers Market","534 North Main Street","Frankenmuth","Saginaw","Michigan","48734","Y","Y","N","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","N","N","Y","Y","Y","Y","Y","Y","Y","N","N",-83.738212,43.344313
1019298,"Franklin County Farmers Market","404 Wilkinson Blvd.","Frankfort","Franklin","Kentucky","40601","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","N","N","Y","Y","Y","Y","Y","Y","Y","N","Y","N","Y","Y","N","N","Y",-84.880146,38.201858
1019147,"Franklin Farmers Market","Parking Lot 2 Blocks West of the Courthouse","Franklin","Johnson","Indiana","46131","Y","N","N","N","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","N","Y","N","Y","N","Y","Y","Y","Y","Y","N","N","Y","N","Y","N","Y","N","N","N","Y",-86.05768,39.479799
1019795,"Franklin Park Conservatory and Botanical Gardens Farmers' Market","1777 E. Broad Street","Columbus","Franklin","Ohio","43203","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","N","Y","Y","Y","Y","N","Y","Y","N","Y","Y","Y","Y","Y","Y","N",-82.952321,39.966884
1020092,"Franklin Simpson Farmers' Market","304 N Main St","Franklin","Simpson","Kentucky","42134","Y","Y","N","N","N","N","Y","N","Y","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N",-86.577261,36.724368
1020007,"Franklin Street Bazaar","2000 W. Franklin Street","Evansville","Vanderburgh","Indiana","47710","Y","Y","N","N","Y",NA,"Y","Y","Y","Y","Y","N","Y","Y","N","Y","Y","Y","N","N","Y","Y","Y","Y","N","N","Y","N","Y","Y","Y","N","Y","N","Y",-87.594742,37.980191
1008093,"Franklinville Farmers Market","13 Park Square","Franklinville","Cattaraugus","New York","14737","Y","Y","Y","Y","Y","N","Y","N","Y","Y","Y","N","Y","Y","Y","Y","Y","N","N","N","Y","N","N","N","N","N","N","N","Y","N","N","N","N","N","N",-78.4572594,42.3371786
1012429,"Freedom Farmers Market at the Carter Center","453 Freedom Pkwy NE ","Atlanta","Fulton","Georgia","30307","Y","N","N","N","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","N","Y","N","Y","Y","Y","Y","N","Y","N","Y","Y","Y","Y","Y","Y","N","Y","Y",-84.35682,33.76759
1018415,"Freeman Health System, West - Farmers Market","1102 W 32nd Street","Joplin","Newton","Missouri","64801","Y","N","N","N","N",NA,"Y","N","N","Y","Y","N","N","Y","Y","Y","N","Y","N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N","N","N",-94.5268459,37.0526877
1019600,"Freiheit Village Farmers Market","2032 Central Plaza","New Braunfels","Comal","Texas","78130","Y","N","N","N","N","N","Y","N","Y","Y","Y","N","N","Y","Y","Y","N","Y","N","N","Y","N","Y","Y","N","Y","Y","N","Y","N","Y","N","N","N","N",-98.072988,29.717952
1019404,"Fresh Approach Mobile Farmers' Market","213 F Street, Antioch","Antioch ","Contra Costa","California","94509","Y","N","N","N","Y",NA,"N","N","N","N","N","N","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N","N","N","N","N","N",-121.812514,38.016546
1012466,"Fresh2You Mobile Market","","Phoenixville, Pottstown, Coatesville, Parkesburg, West Chester, Kennett Square and Oxford","Chester","Pennsylvania","","Y","Y","N","Y","Y","N","N","N","N","N","Y","N","Y","Y","Y","N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","Y","N","N","N","N","N",-75.748454,39.9731925
1018671,"FRESHFARM Dupont Market","1624 20th St NW ","Washington","District of Columbia","District of Columbia","20009","Y","Y","N","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","N","Y","Y","Y","Y","N","Y","Y","N","Y","N","Y","Y","N","N","Y",-77.044967,38.911806
1011730,"Friendswood Farmers Market","1100 S Friendswood Dr.","Friendswood","Galveston","Texas","77546","Y","N","N","N","N","Y","Y","N","N","N","Y","Y","Y","Y","Y","Y","N","Y","N","Y","Y","Y","Y","Y","Y","N","Y","N","Y","Y","Y","Y","Y","N","N",-95.191302,29.520767
1019762,"Ft. Wayne's Farmers Market - Summer","301 E Wayne Street","Fort Wayne","Allen","Indiana","46802","Y","N","N","N","N","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","N","Y","Y","N","N","Y","Y","Y","Y","N","Y","Y","N","Y","Y","Y","Y","Y","N","Y",-85.136155,41.078388
1019285,"Ft. Wayne's Farmers Market-Winter Market","216 W Douglas Ave","FORT WAYNE","Allen","Indiana","46802","Y","N","N","N","N","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","N","N","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","N","N",-85.140411,41.074494
1019998,"Fulshear Farmers' Market","9035 Bois d'Arc Lane","Fulshear ","Fort Bend","Texas","77406","Y","N","N","N","N",NA,"Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y",-95.888647,29.689956
1018121,"Fulton County Farmers Market","","Rochester","Fulton","Indiana","46975","Y","N","Y","N","N","Y","Y","N","Y","Y","Y","N","Y","Y","Y","Y","N","Y","N","Y","Y","N","Y","N","Y","N","N","N","Y","N","N","N","N","N","N",-86.2158331,41.0647645
1019949,"Fulton Stall Market - Indoor Farmers Market","91 South St.","New York ","New York","New York","10038","Y","N","N","N","Y","Y","Y","Y","N","N","Y","Y","Y","Y","Y","Y","Y","Y","N","N","N","Y","Y","N","N","Y","Y","N","Y","Y","Y","Y","Y","N","N",-74.003474,40.706222
1006661,"Fulton Street Farmers Market","1145 East Fulton","Grand Rapids","Kent","Michigan","49503","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","N","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","N","Y",-85.640479,42.963913
1019630,"Gallatin Farmers Market ","160 W Franklin St","Gallatin","Sumner","Tennessee","37066","Y","N","N","N","N",NA,"Y","N","Y","N","Y","N","Y","Y","Y","Y","N","Y","N","N","Y","Y","N","Y","N","N","Y","N","Y","N","N","N","N","N","N",-86.448948,36.388902
1011814,"Galleria @ Tyler Riverside Farmers Market","1370 Galleria @ Tyler","Riverside","Riverside","California","92503","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","N","Y","Y","Y","N","Y","Y","Y","Y","Y","N","N","N","Y",-117.4578357,33.9097475
1018970,"Garden City Farmers Market","1210 Fleming ","Garden City","Finney","Kansas","67846","Y","N","N","Y","N",NA,"Y","N","Y","Y","Y","N","N","Y","Y","Y","N","N","N","N","Y","N","N","Y","Y","N","N","N","Y","N","N","N","N","N","N",-100.8532074,37.9772536
1018831,"Gardner Farmers Market","136 E Washington St","Gardner ","Johnson","Kansas","66030","Y","N","N","N","N","Y","Y","N","Y","Y","Y","N","Y","Y","Y","Y","N","Y","N","Y","Y","Y","N","Y","N","N","N","N","Y","Y","Y","N","Y","N","N",-94.925777,38.812999
1019728,"Garfield Park Farmers Market","2345 Pagoda Dr","Indianapolis","Marion","Indiana","46225","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","N","Y","Y","Y","Y","Y","Y","Y","Y","Y",-86.14183,39.731109
1020095,"Garrard County Farmers Market","117 Lexington RD","Lancaster","Garrard","Kentucky","40444","Y","N","N","Y","N","N","N","N","N","N","Y","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N",-84.583209,37.614373
1019587,"Gas City, IN Farmers Market ","1028 E Main Street","Gas City","Grant","Indiana","46933","Y","N","N","N","N","N","Y","N","Y","Y","N","N","N","Y","N","Y","N","Y","N","N","N","N","Y","N","N","N","N","N","Y","N","N","N","N","N","N",-85.598506,40.489812
1019602,"Get Moving Houston Farmers Market - Acres Homes","6719 W. Montgomery ","Houston","Houston","Texas","77091","Y","Y","Y","N","Y","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N",-95.422239,29.857439
1019603,"Get Moving Houston Farmers Market - Denver Harbor ","6402 Market St. ","Houston","Houston","Texas","77020","Y","Y","Y","N","Y","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N",-95.386342,29.780472
1019604,"Get Moving Houston Farmers Market - Hiram Clarke ","3810 W. Fuqua St. ","Houston","Houston","Texas","77045","Y","Y","Y","N","Y","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N","N","N","N","N",-95.43355,29.614043
